payment_id,user_id,subscription_id,payment_date,amount_usd,currency,payment_status,payment_provider,failure_reason
1709,1519,1113,2025-06-08,13.5,EUR,success,card,
1710,1519,1113,2025-07-08,13.49,EUR,success,bank_transfer,
1711,1519,1113,2025-08-07,13.24,EUR,success,apple_pay,
1712,1519,1113,2025-09-06,13.1,EUR,success,bank_transfer,
1713,1519,1113,2025-10-06,12.56,EUR,success,crypto,
1714,1519,1113,2025-11-05,13.21,EUR,success,google_pay,
1715,1519,1113,2025-12-05,13.02,EUR,success,card,
1716,1525,1119,2025-06-20,12.8,AED,success,card,
1717,1525,1119,2025-07-20,13.4,AED,success,card,
1718,1525,1119,2025-08-19,13.24,AED,success,crypto,
1719,1525,1119,2025-09-18,12.92,AED,success,bank_transfer,
1720,1525,1119,2025-10-18,13.03,AED,success,apple_pay,
1721,1525,1119,2025-11-17,13.05,AED,success,apple_pay,
1722,1526,1120,2025-07-26,32.93,AMD,success,card,
1723,1529,1122,2025-12-25,33.26,KZT,success,card,
1724,1533,1125,2025-12-09,34.31,KZT,success,bank_transfer,
1725,1536,1126,2025-12-03,13.45,RUB,success,card,
1726,1539,1129,2025-03-17,12.6,PLN,success,card,
1727,1539,1129,2025-04-16,13.09,PLN,success,card,
1728,1539,1129,2025-05-16,13.46,PLN,success,crypto,
1729,1539,1129,2025-06-15,13.23,PLN,success,card,
1730,1539,1129,2025-07-15,12.92,PLN,success,crypto,
1731,1539,1129,2025-08-14,12.95,PLN,success,bank_transfer,
1732,1539,1129,2025-09-13,13.36,PLN,failed,apple_pay,provider_error
1733,1539,1129,2025-10-13,12.56,PLN,success,bank_transfer,
1734,1539,1129,2025-11-12,12.5,PLN,success,card,
1735,1540,1130,2025-12-09,12.87,PLN,success,apple_pay,
1736,1543,1132,2025-07-28,12.81,RUB,success,google_pay,
1737,1543,1132,2025-08-27,12.81,RUB,success,card,
1738,1543,1132,2025-09-26,13.26,RUB,success,apple_pay,
1739,1543,1132,2025-10-26,12.54,RUB,success,google_pay,
1740,1545,1134,2025-11-22,123.52,EUR,success,card,
1741,1546,1135,2025-10-06,32.67,PLN,success,apple_pay,
1742,1549,1136,2025-09-12,13.36,RUB,success,google_pay,
1743,1549,1136,2025-10-12,13.45,RUB,success,bank_transfer,
1744,1549,1136,2025-11-11,12.84,RUB,success,card,
1745,1549,1136,2025-12-11,13.38,RUB,success,apple_pay,
1746,1551,1138,2025-03-23,12.76,RUB,failed,bank_transfer,card_declined
1747,1551,1138,2025-03-29,12.76,RUB,success,bank_transfer,
1748,1551,1138,2025-04-22,12.72,RUB,success,crypto,
1749,1551,1138,2025-05-22,13.49,RUB,success,card,
1750,1551,1138,2025-06-21,12.73,RUB,success,card,
1751,1551,1138,2025-07-21,12.61,RUB,success,google_pay,
1752,1551,1138,2025-08-20,13.42,RUB,success,bank_transfer,
1753,1551,1138,2025-08-21,13.42,RUB,refunded,bank_transfer,
1754,1551,1138,2025-09-19,12.5,RUB,success,card,
1755,1551,1138,2025-10-19,13.23,RUB,success,card,
1756,1551,1138,2025-11-18,12.85,RUB,success,apple_pay,
1757,1551,1138,2025-12-18,13.09,RUB,success,apple_pay,
1758,1552,1139,2025-11-23,13.0,AMD,success,google_pay,
1759,1552,1139,2025-12-23,12.47,AMD,success,card,
1760,1553,1140,2025-09-17,33.3,EUR,success,crypto,
1761,1553,1140,2025-12-16,32.28,EUR,success,card,
1762,1554,1141,2025-12-11,12.87,RUB,failed,card,card_declined
1763,1554,1141,2025-12-13,12.87,RUB,success,card,
1764,1555,1142,2025-09-02,34.04,GEL,success,card,
1765,1555,1142,2025-12-01,33.74,GEL,success,apple_pay,
1766,1556,1143,2025-08-30,121.66,PLN,failed,card,card_declined
1767,1556,1143,2025-09-02,121.66,PLN,success,card,
1768,1557,1144,2025-11-25,13.2,RUB,success,crypto,
1769,1557,1144,2025-12-25,13.48,RUB,success,google_pay,
1770,1559,1145,2025-09-13,12.79,KZT,success,apple_pay,
1771,1559,1145,2025-10-13,13.07,KZT,success,google_pay,
1772,1559,1145,2025-11-12,12.52,KZT,success,apple_pay,
1773,1562,1148,2025-07-16,32.47,PLN,success,google_pay,
1774,1562,1148,2025-10-14,33.23,PLN,success,card,
1775,1565,1151,2025-07-26,32.68,RUB,success,bank_transfer,
1776,1565,1151,2025-10-24,32.98,RUB,success,bank_transfer,
1777,1567,1153,2025-09-03,13.1,KZT,success,card,
1778,1567,1153,2025-10-03,13.31,KZT,success,google_pay,
1779,1567,1153,2025-11-02,13.3,KZT,failed,google_pay,authentication_failed
1780,1567,1153,2025-12-02,12.89,KZT,success,google_pay,
1781,1569,1155,2025-08-31,12.61,TRY,success,card,
1782,1569,1155,2025-09-30,13.0,TRY,success,crypto,
1783,1569,1155,2025-10-30,13.49,TRY,success,card,
1784,1569,1155,2025-11-29,12.68,TRY,success,card,
1785,1574,1157,2025-12-18,12.48,RUB,success,card,
1786,1576,1159,2025-11-28,12.91,KZT,success,crypto,
1787,1576,1159,2025-12-28,12.97,KZT,success,apple_pay,
1788,1577,1160,2025-08-20,12.81,RUB,success,apple_pay,
1789,1577,1160,2025-09-19,12.98,RUB,success,apple_pay,
1790,1577,1160,2025-10-19,13.48,RUB,failed,card,expired_card
1791,1577,1160,2025-11-18,13.39,RUB,success,card,
1792,1578,1161,2025-10-16,34.01,AED,success,card,
1793,1588,1167,2025-10-08,13.0,TRY,success,card,
1794,1588,1167,2025-11-07,13.1,TRY,success,card,
1795,1588,1167,2025-12-07,12.56,TRY,success,apple_pay,
1796,1591,1169,2025-11-02,32.26,TRY,success,apple_pay,
1797,1595,1172,2025-09-02,12.86,PLN,success,google_pay,
1798,1595,1172,2025-10-02,13.36,PLN,success,card,
1799,1595,1172,2025-11-01,12.49,PLN,success,card,
1800,1595,1172,2025-12-01,13.34,PLN,success,apple_pay,
1801,1595,1172,2025-12-31,12.85,PLN,success,apple_pay,
1802,1600,1176,2025-07-22,34.16,GEL,success,bank_transfer,
1803,1603,1177,2025-09-12,12.96,AMD,success,card,
1804,1603,1177,2025-10-12,13.48,AMD,success,bank_transfer,
1805,1606,1179,2025-09-24,32.7,KZT,success,apple_pay,
1806,1609,1181,2025-12-14,33.69,PLN,success,bank_transfer,
1807,1611,1183,2025-07-15,117.09,AMD,success,crypto,
1808,1615,1185,2025-02-27,118.04,GEL,success,card,
1809,1621,1189,2025-07-23,118.67,GEL,success,card,
1810,1628,1193,2025-09-12,13.22,AED,success,apple_pay,
1811,1628,1193,2025-10-12,13.4,AED,success,google_pay,
1812,1628,1193,2025-11-11,12.47,AED,success,card,
1813,1628,1193,2025-12-11,13.08,AED,success,google_pay,
1814,1631,1195,2025-11-21,13.0,RUB,success,card,
1815,1631,1195,2025-12-21,12.68,RUB,failed,card,card_declined
1816,1634,1196,2025-07-02,12.93,TRY,success,apple_pay,
1817,1634,1196,2025-08-01,13.26,TRY,success,google_pay,
1818,1634,1196,2025-08-31,12.91,TRY,success,crypto,
1819,1634,1196,2025-09-30,13.48,TRY,success,card,
1820,1634,1196,2025-10-30,12.71,TRY,success,card,
1821,1634,1196,2025-11-29,12.62,TRY,success,card,
1822,1634,1196,2025-12-29,12.86,TRY,success,card,
1823,1635,1197,2025-10-16,12.56,PLN,success,bank_transfer,
1824,1635,1197,2025-11-15,12.52,PLN,success,apple_pay,
1825,1635,1197,2025-12-15,13.02,PLN,success,card,
1826,1637,1199,2025-05-28,33.46,KZT,failed,card,expired_card
1827,1637,1199,2025-08-26,32.33,KZT,success,card,
1828,1637,1199,2025-11-24,31.92,KZT,success,google_pay,
1829,1639,1200,2025-11-17,12.79,PLN,success,bank_transfer,
1830,1639,1200,2025-11-21,12.79,PLN,refunded,bank_transfer,
1831,1639,1200,2025-12-17,13.03,PLN,success,apple_pay,
1832,1641,1202,2025-10-16,119.67,AMD,success,card,
1833,1641,1202,2025-10-18,119.67,AMD,refunded,card,
1834,1644,1205,2025-12-29,31.93,GEL,success,crypto,
1835,1644,1205,2025-12-31,31.93,GEL,refunded,crypto,
1836,1645,1206,2025-07-18,120.61,RUB,success,card,
1837,1650,1210,2025-08-01,13.1,PLN,success,crypto,
1838,1650,1210,2025-08-31,13.41,PLN,success,card,
1839,1650,1210,2025-09-30,13.01,PLN,success,card,
1840,1650,1210,2025-10-30,13.42,PLN,failed,card,provider_error
1841,1650,1210,2025-11-04,13.42,PLN,success,card,
1842,1650,1210,2025-11-29,13.14,PLN,success,bank_transfer,
1843,1651,1211,2025-07-21,12.5,GEL,success,card,
1844,1651,1211,2025-08-20,13.26,GEL,success,card,
1845,1651,1211,2025-09-19,13.48,GEL,success,apple_pay,
1846,1653,1213,2025-10-11,13.47,GEL,success,apple_pay,
1847,1653,1213,2025-11-10,12.9,GEL,success,card,
1848,1653,1213,2025-12-10,12.56,GEL,success,apple_pay,
1849,1658,1218,2025-08-17,13.4,EUR,success,crypto,
1850,1658,1218,2025-09-16,12.82,EUR,success,card,
1851,1658,1218,2025-10-16,12.66,EUR,success,card,
1852,1658,1218,2025-11-15,12.63,EUR,success,google_pay,
1853,1658,1218,2025-12-15,13.06,EUR,success,card,
1854,1661,1221,2025-06-21,13.27,RUB,success,google_pay,
1855,1661,1221,2025-07-21,13.49,RUB,success,card,
1856,1661,1221,2025-08-20,13.21,RUB,success,card,
1857,1661,1221,2025-09-19,12.73,RUB,success,bank_transfer,
1858,1661,1221,2025-10-19,12.96,RUB,success,apple_pay,
1859,1661,1221,2025-11-18,12.84,RUB,success,apple_pay,
1860,1661,1221,2025-12-18,13.3,RUB,success,card,
1861,1662,1222,2025-09-26,115.28,KZT,success,card,
1862,1663,1223,2025-04-25,13.0,RUB,success,google_pay,
1863,1663,1223,2025-05-25,12.55,RUB,success,card,
1864,1663,1223,2025-06-24,13.35,RUB,success,apple_pay,
1865,1666,1225,2025-08-10,13.49,PLN,success,apple_pay,
1866,1666,1225,2025-09-09,12.94,PLN,success,google_pay,
1867,1668,1226,2025-08-21,12.97,PLN,success,card,
1868,1668,1226,2025-09-20,13.01,PLN,success,card,
1869,1668,1226,2025-10-20,12.82,PLN,success,google_pay,
1870,1668,1226,2025-11-19,12.84,PLN,failed,card,expired_card
1871,1668,1226,2025-12-19,12.69,PLN,success,apple_pay,
1872,1670,1228,2025-10-06,13.36,RUB,success,card,
1873,1670,1228,2025-11-05,12.86,RUB,success,card,
1874,1670,1228,2025-12-05,12.53,RUB,success,card,
1875,1671,1229,2025-05-22,12.5,AMD,success,apple_pay,
1876,1671,1229,2025-06-21,13.11,AMD,success,card,
1877,1671,1229,2025-07-21,13.19,AMD,success,card,
1878,1671,1229,2025-08-20,13.06,AMD,success,google_pay,
1879,1676,1232,2025-02-18,13.36,TRY,success,apple_pay,
1880,1676,1232,2025-03-20,12.64,TRY,success,card,
1881,1676,1232,2025-04-19,13.03,TRY,success,card,
1882,1676,1232,2025-05-19,13.37,TRY,success,card,
1883,1676,1232,2025-06-18,12.71,TRY,failed,card,provider_error
1884,1676,1232,2025-06-23,12.71,TRY,success,card,
1885,1676,1232,2025-07-18,12.63,TRY,success,card,
1886,1676,1232,2025-08-17,13.43,TRY,success,apple_pay,
1887,1676,1232,2025-09-16,13.07,TRY,failed,card,insufficient_funds
1888,1676,1232,2025-09-23,13.07,TRY,success,card,
1889,1678,1233,2025-10-25,13.36,TRY,success,card,
1890,1678,1233,2025-11-24,13.46,TRY,success,card,
1891,1680,1235,2025-07-22,32.5,PLN,success,card,
1892,1680,1235,2025-10-20,33.42,PLN,success,card,
1893,1681,1236,2025-12-28,13.51,PLN,success,apple_pay,
1894,1683,1237,2025-07-01,12.81,AMD,success,card,
1895,1683,1237,2025-07-31,12.53,AMD,success,card,
1896,1683,1237,2025-08-30,13.09,AMD,success,card,
1897,1683,1237,2025-09-29,13.08,AMD,success,bank_transfer,
1898,1683,1237,2025-10-29,12.54,AMD,failed,card,expired_card
1899,1683,1237,2025-10-30,12.54,AMD,success,card,
1900,1683,1237,2025-11-28,12.53,AMD,success,card,
1901,1683,1237,2025-12-28,12.55,AMD,success,card,
1902,1688,1242,2025-12-05,117.27,EUR,success,google_pay,
1903,1690,1243,2025-12-19,32.39,EUR,success,google_pay,
1904,1693,1245,2025-10-24,13.22,RUB,success,card,
1905,1693,1245,2025-11-23,13.49,RUB,success,apple_pay,
1906,1693,1245,2025-12-23,13.25,RUB,success,card,
1907,1697,1248,2025-12-08,12.74,PLN,success,card,
1908,1700,1250,2025-07-15,34.08,RUB,success,card,
1909,1700,1250,2025-10-13,32.82,RUB,failed,google_pay,insufficient_funds
1910,1700,1250,2025-10-18,32.82,RUB,success,google_pay,
1911,1706,1253,2025-12-07,13.21,AED,success,card,
1912,1713,1257,2025-09-27,13.49,AMD,success,apple_pay,
1913,1713,1257,2025-10-27,12.66,AMD,success,card,
1914,1713,1257,2025-11-06,12.66,AMD,refunded,card,
1915,1713,1257,2025-11-26,12.49,AMD,success,card,
1916,1713,1257,2025-12-26,13.17,AMD,success,card,
1917,1716,1260,2025-11-16,13.51,PLN,success,card,
1918,1716,1260,2025-12-16,12.92,PLN,success,card,
1919,1719,1263,2025-10-29,115.22,AMD,success,card,
1920,1720,1264,2025-12-15,12.72,GEL,success,card,
1921,1724,1266,2025-11-09,122.85,AMD,failed,crypto,provider_error
1922,1724,1266,2025-11-16,122.85,AMD,success,crypto,
1923,1727,1269,2025-10-15,12.56,KZT,success,apple_pay,
1924,1727,1269,2025-11-14,13.35,KZT,success,google_pay,
1925,1727,1269,2025-12-14,12.51,KZT,success,google_pay,
1926,1730,1272,2025-12-11,12.69,TRY,success,google_pay,
1927,1731,1273,2025-11-03,33.51,PLN,failed,card,authentication_failed
1928,1731,1273,2025-11-09,33.51,PLN,success,card,
1929,1732,1274,2025-07-17,118.16,TRY,success,google_pay,
1930,1737,1279,2025-07-28,12.68,PLN,success,card,
1931,1737,1279,2025-08-27,13.41,PLN,success,card,
1932,1737,1279,2025-09-26,13.46,PLN,success,card,
1933,1737,1279,2025-10-26,12.7,PLN,success,apple_pay,
1934,1737,1279,2025-11-25,13.18,PLN,success,google_pay,
1935,1737,1279,2025-12-25,12.8,PLN,success,card,
1936,1739,1281,2025-09-10,13.44,KZT,success,card,
1937,1739,1281,2025-10-10,13.3,KZT,success,apple_pay,
1938,1739,1281,2025-11-09,12.73,KZT,success,crypto,
1939,1739,1281,2025-12-09,12.97,KZT,success,bank_transfer,
1940,1746,1286,2025-06-14,32.68,PLN,success,google_pay,
1941,1746,1286,2025-09-12,32.3,PLN,success,card,
1942,1746,1286,2025-12-11,33.93,PLN,failed,apple_pay,card_declined
1943,1746,1286,2025-12-15,33.93,PLN,success,apple_pay,
1944,1747,1287,2025-09-29,12.94,GEL,failed,card,insufficient_funds
1945,1747,1287,2025-10-03,12.94,GEL,success,card,
1946,1747,1287,2025-10-29,13.03,GEL,success,apple_pay,
1947,1747,1287,2025-11-28,12.62,GEL,success,crypto,
1948,1748,1288,2025-06-23,13.24,AED,success,card,
1949,1748,1288,2025-07-23,12.9,AED,success,google_pay,
1950,1748,1288,2025-08-22,13.33,AED,success,card,
1951,1748,1288,2025-09-21,13.42,AED,success,bank_transfer,
1952,1748,1288,2025-10-21,12.94,AED,success,card,
1953,1748,1288,2025-11-20,13.41,AED,success,crypto,
1954,1748,1288,2025-12-20,13.2,AED,success,apple_pay,
1955,1750,1290,2025-09-19,13.23,RUB,success,card,
1956,1750,1290,2025-10-19,12.55,RUB,success,apple_pay,
1957,1750,1290,2025-11-18,13.51,RUB,success,card,
1958,1750,1290,2025-12-18,12.54,RUB,success,card,
1959,1751,1291,2025-06-29,33.05,EUR,failed,crypto,expired_card
1960,1751,1291,2025-07-05,33.05,EUR,success,crypto,
1961,1751,1291,2025-09-27,33.58,EUR,success,crypto,
1962,1752,1292,2025-12-04,13.14,RUB,success,apple_pay,
1963,1753,1293,2025-11-09,12.96,GEL,success,card,
1964,1753,1293,2025-12-09,13.18,GEL,success,card,
1965,1756,1295,2025-10-21,33.76,RUB,success,card,
1966,1758,1296,2025-08-11,12.52,EUR,success,bank_transfer,
1967,1758,1296,2025-09-10,13.01,EUR,success,apple_pay,
1968,1758,1296,2025-10-10,13.01,EUR,success,bank_transfer,
1969,1758,1296,2025-11-09,12.89,EUR,success,card,
1970,1758,1296,2025-12-09,12.74,EUR,success,card,
1971,1764,1300,2025-12-06,13.08,GEL,success,card,
1972,1772,1305,2025-07-17,12.73,RUB,success,card,
1973,1772,1305,2025-08-16,13.31,RUB,success,apple_pay,
1974,1772,1305,2025-09-15,12.54,RUB,success,google_pay,
1975,1772,1305,2025-10-15,12.94,RUB,success,card,
1976,1772,1305,2025-11-14,13.3,RUB,success,google_pay,
1977,1772,1305,2025-12-14,13.2,RUB,success,card,
1978,1773,1306,2025-12-20,13.34,AED,success,card,
1979,1777,1310,2025-07-28,13.16,AED,success,crypto,
1980,1777,1310,2025-08-27,13.24,AED,success,crypto,
1981,1777,1310,2025-09-26,13.0,AED,success,card,
1982,1777,1310,2025-10-26,12.75,AED,success,card,
1983,1777,1310,2025-11-25,12.66,AED,success,card,
1984,1777,1310,2025-12-25,13.13,AED,success,card,
1985,1778,1311,2025-08-30,12.7,RUB,success,bank_transfer,
1986,1778,1311,2025-09-29,13.13,RUB,success,card,
1987,1778,1311,2025-10-29,13.43,RUB,success,card,
1988,1778,1311,2025-11-28,12.64,RUB,success,card,
1989,1781,1313,2025-09-09,119.98,EUR,success,apple_pay,
1990,1782,1314,2025-12-23,33.23,KZT,success,bank_transfer,
1991,1783,1315,2025-12-08,32.99,RUB,success,google_pay,
1992,1787,1318,2025-11-17,34.02,RUB,success,card,
1993,1796,1324,2025-10-18,12.6,AMD,success,card,
1994,1796,1324,2025-11-17,13.11,AMD,success,apple_pay,
1995,1796,1324,2025-12-17,13.5,AMD,failed,crypto,insufficient_funds
1996,1797,1325,2025-12-02,13.07,AMD,success,card,
1997,1798,1326,2025-12-21,13.38,RUB,success,google_pay,
1998,1799,1327,2025-12-08,34.01,AED,success,card,
1999,1803,1329,2025-12-21,121.02,EUR,success,card,
2000,1805,1331,2025-10-31,13.03,GEL,success,card,
2001,1805,1331,2025-11-30,13.19,GEL,success,apple_pay,
2002,1805,1331,2025-12-30,12.72,GEL,success,bank_transfer,
2003,1806,1332,2025-04-29,13.27,KZT,success,card,
2004,1806,1332,2025-05-29,13.47,KZT,success,apple_pay,
2005,1806,1332,2025-06-28,13.25,KZT,success,card,
2006,1806,1332,2025-07-28,13.04,KZT,success,google_pay,
2007,1806,1332,2025-08-27,13.13,KZT,success,bank_transfer,
2008,1806,1332,2025-09-26,12.74,KZT,success,card,
2009,1806,1332,2025-10-26,12.79,KZT,success,card,
2010,1806,1332,2025-11-25,13.24,KZT,success,crypto,
2011,1806,1332,2025-12-25,12.98,KZT,success,card,
2012,1807,1333,2025-10-12,32.49,RUB,success,card,
2013,1808,1334,2025-08-20,33.54,RUB,success,card,
2014,1808,1334,2025-11-18,32.13,RUB,success,google_pay,
2015,1810,1335,2025-04-24,12.57,EUR,success,google_pay,
2016,1810,1335,2025-05-24,12.99,EUR,success,card,
2017,1810,1335,2025-06-23,13.3,EUR,success,crypto,
2018,1810,1335,2025-07-23,12.57,EUR,success,card,
2019,1810,1335,2025-08-22,13.38,EUR,success,card,
2020,1810,1335,2025-09-21,12.85,EUR,success,card,
2021,1810,1335,2025-10-21,13.34,EUR,success,bank_transfer,
2022,1810,1335,2025-11-20,12.67,EUR,failed,apple_pay,expired_card
2023,1810,1335,2025-11-24,12.67,EUR,success,apple_pay,
2024,1810,1335,2025-12-20,13.41,EUR,failed,apple_pay,insufficient_funds
2025,1810,1335,2025-12-27,13.41,EUR,success,apple_pay,
2026,1815,1339,2025-04-07,12.91,GEL,success,apple_pay,
2027,1815,1339,2025-05-07,12.57,GEL,success,card,
2028,1815,1339,2025-06-06,12.93,GEL,success,card,
2029,1815,1339,2025-07-06,13.18,GEL,success,card,
2030,1815,1339,2025-08-05,12.89,GEL,failed,card,expired_card
2031,1815,1339,2025-08-08,12.89,GEL,success,card,
2032,1818,1341,2025-04-18,33.59,AMD,failed,google_pay,card_declined
2033,1819,1342,2025-06-11,13.21,PLN,success,card,
2034,1819,1342,2025-07-11,13.0,PLN,failed,bank_transfer,card_declined
2035,1819,1342,2025-07-14,13.0,PLN,success,bank_transfer,
2036,1819,1342,2025-08-10,13.27,PLN,success,card,
2037,1819,1342,2025-09-09,13.32,PLN,success,google_pay,
2038,1819,1342,2025-10-09,13.27,PLN,success,google_pay,
2039,1819,1342,2025-11-08,13.22,PLN,success,crypto,
2040,1819,1342,2025-12-08,13.48,PLN,success,apple_pay,
2041,1819,1342,2025-12-16,13.48,PLN,refunded,apple_pay,
2042,1821,1343,2025-08-07,12.69,PLN,success,crypto,
2043,1821,1343,2025-09-06,12.9,PLN,success,card,
2044,1821,1343,2025-10-06,13.48,PLN,success,crypto,
2045,1821,1343,2025-10-07,13.48,PLN,refunded,crypto,
2046,1821,1343,2025-11-05,13.5,PLN,success,card,
2047,1821,1343,2025-12-05,13.35,PLN,failed,apple_pay,insufficient_funds
2048,1824,1345,2025-03-27,12.8,AED,success,card,
2049,1824,1345,2025-04-26,12.76,AED,success,card,
2050,1824,1345,2025-05-26,12.93,AED,success,crypto,
2051,1824,1345,2025-06-25,12.47,AED,success,bank_transfer,
2052,1824,1345,2025-07-25,13.27,AED,success,card,
2053,1824,1345,2025-08-24,12.66,AED,success,card,
2054,1824,1345,2025-09-23,12.6,AED,success,card,
2055,1824,1345,2025-10-23,12.83,AED,success,google_pay,
2056,1824,1345,2025-11-22,12.72,AED,success,card,
2057,1825,1346,2025-11-30,12.97,EUR,success,crypto,
2058,1825,1346,2025-12-30,13.22,EUR,success,card,
2059,1830,1349,2025-06-17,12.75,TRY,success,google_pay,
2060,1830,1349,2025-07-17,13.21,TRY,success,crypto,
2061,1830,1349,2025-08-16,12.59,TRY,success,apple_pay,
2062,1830,1349,2025-09-15,12.49,TRY,success,card,
2063,1830,1349,2025-10-15,13.35,TRY,success,card,
2064,1830,1349,2025-11-14,12.62,TRY,success,apple_pay,
2065,1830,1349,2025-12-14,12.7,TRY,success,crypto,
2066,1831,1350,2025-11-06,31.77,AED,success,apple_pay,
2067,1832,1351,2025-08-01,12.48,AMD,success,card,
2068,1832,1351,2025-08-31,13.01,AMD,success,apple_pay,
2069,1833,1352,2025-08-11,12.47,PLN,success,google_pay,
2070,1833,1352,2025-09-10,12.96,PLN,success,card,
2071,1833,1352,2025-10-10,13.26,PLN,success,card,
2072,1833,1352,2025-11-09,13.07,PLN,success,card,
2073,1833,1352,2025-12-09,13.11,PLN,success,bank_transfer,
2074,1835,1354,2025-06-22,33.85,KZT,success,apple_pay,
2075,1835,1354,2025-09-20,33.0,KZT,success,card,
2076,1836,1355,2025-07-13,12.9,RUB,success,apple_pay,
2077,1836,1355,2025-08-12,13.05,RUB,success,apple_pay,
2078,1836,1355,2025-09-11,13.0,RUB,success,bank_transfer,
2079,1836,1355,2025-10-11,12.97,RUB,success,card,
2080,1836,1355,2025-11-10,13.17,RUB,success,apple_pay,
2081,1836,1355,2025-12-10,12.77,RUB,success,google_pay,
2082,1840,1357,2025-11-17,33.0,RUB,success,bank_transfer,
2083,1843,1359,2025-07-06,12.95,EUR,success,card,
2084,1843,1359,2025-08-05,13.39,EUR,success,bank_transfer,
2085,1844,1360,2025-06-17,122.75,PLN,success,card,
2086,1845,1361,2025-10-05,123.39,RUB,success,card,
2087,1848,1364,2025-08-30,13.25,EUR,success,apple_pay,
2088,1848,1364,2025-09-29,13.46,EUR,success,google_pay,
2089,1848,1364,2025-10-29,13.42,EUR,success,card,
2090,1852,1367,2025-12-08,13.03,KZT,success,bank_transfer,
2091,1853,1368,2025-07-16,12.92,TRY,success,card,
2092,1853,1368,2025-08-15,13.16,TRY,success,card,
2093,1853,1368,2025-09-14,13.2,TRY,success,apple_pay,
2094,1853,1368,2025-10-14,13.39,TRY,success,google_pay,
2095,1853,1368,2025-11-13,12.89,TRY,success,bank_transfer,
