subscription_id,user_id,plan_name,status,started_at,canceled_at,cancellation_reason,trial_started_at,trial_ended_at
1267,1725,quarterly,expired,2025-07-08,,,2025-07-08,2025-07-22
1268,1726,yearly,expired,2025-07-02,,,2025-07-02,2025-07-16
1269,1727,monthly,active,2025-10-15,,,2025-10-01,2025-10-15
1270,1728,monthly,expired,2025-10-15,,,2025-10-15,2025-10-29
1271,1729,quarterly,expired,2025-06-09,,,2025-06-09,2025-06-23
1272,1730,monthly,active,2025-12-11,,,2025-11-27,2025-12-11
1273,1731,quarterly,canceled,2025-11-03,2025-12-15,other,2025-10-20,2025-11-03
1274,1732,yearly,active,2025-07-17,,,2025-07-03,2025-07-17
1275,1733,monthly,expired,2025-09-01,,,2025-09-01,2025-09-15
1276,1734,monthly,expired,2025-03-30,,,2025-03-30,2025-04-13
1277,1735,monthly,expired,2025-03-25,,,2025-03-25,2025-04-08
1278,1736,quarterly,expired,2025-11-19,,,2025-11-19,2025-12-03
1279,1737,monthly,active,2025-07-28,,,2025-07-14,2025-07-28
1280,1738,monthly,expired,2025-12-06,,,2025-12-06,2025-12-20
1281,1739,monthly,active,2025-09-10,,,2025-08-27,2025-09-10
1282,1740,monthly,expired,2025-04-07,,,2025-04-07,2025-04-21
1283,1742,monthly,expired,2025-11-03,,,2025-11-03,2025-11-17
1284,1743,quarterly,trial,2025-12-27,,,2025-12-27,2026-01-10
1285,1745,monthly,expired,2025-09-22,,,2025-09-22,2025-10-06
1286,1746,quarterly,active,2025-06-14,,,2025-05-31,2025-06-14
1287,1747,monthly,canceled,2025-09-29,2025-12-02,not_using_enough,2025-09-15,2025-09-29
1288,1748,monthly,active,2025-06-23,,,2025-06-09,2025-06-23
1289,1749,monthly,expired,2025-04-26,,,2025-04-26,2025-05-10
1290,1750,monthly,active,2025-09-19,,,2025-09-05,2025-09-19
1291,1751,quarterly,canceled,2025-06-29,2025-12-23,payment_issues,2025-06-15,2025-06-29
1292,1752,monthly,active,2025-12-04,,,2025-11-20,2025-12-04
1293,1753,monthly,canceled,2025-11-09,2025-12-18,not_using_enough,2025-10-26,2025-11-09
1294,1754,monthly,expired,2025-10-12,,,2025-10-12,2025-10-26
1295,1756,quarterly,active,2025-10-21,,,2025-10-07,2025-10-21
1296,1758,monthly,canceled,2025-08-11,2025-12-25,not_using_enough,2025-07-28,2025-08-11
1297,1759,monthly,expired,2025-10-18,,,2025-10-18,2025-11-01
1298,1760,monthly,expired,2025-04-29,,,2025-04-29,2025-05-13
1299,1762,monthly,expired,2025-12-09,,,2025-12-09,2025-12-23
1300,1764,monthly,active,2025-12-06,,,2025-11-22,2025-12-06
1301,1765,monthly,expired,2025-07-02,,,2025-07-02,2025-07-16
1302,1766,monthly,expired,2025-08-11,,,2025-08-11,2025-08-25
1303,1767,yearly,expired,2025-10-04,,,2025-10-04,2025-10-18
1304,1770,monthly,expired,2025-07-22,,,2025-07-22,2025-08-05
1305,1772,monthly,active,2025-07-17,,,2025-07-03,2025-07-17
1306,1773,monthly,active,2025-12-20,,,2025-12-06,2025-12-20
1307,1774,monthly,expired,2025-11-16,,,2025-11-16,2025-11-30
1308,1775,monthly,expired,2025-04-16,,,2025-04-16,2025-04-30
1309,1776,quarterly,expired,2025-03-18,,,2025-03-18,2025-04-01
1310,1777,monthly,active,2025-07-28,,,2025-07-14,2025-07-28
1311,1778,monthly,canceled,2025-08-30,2025-12-10,not_using_enough,2025-08-16,2025-08-30
1312,1779,monthly,expired,2025-10-03,,,2025-10-03,2025-10-17
1313,1781,yearly,active,2025-09-09,,,2025-08-26,2025-09-09
1314,1782,quarterly,active,2025-12-23,,,2025-12-09,2025-12-23
1315,1783,quarterly,active,2025-12-08,,,2025-11-24,2025-12-08
1316,1784,monthly,expired,2025-04-18,,,2025-04-18,2025-05-02
1317,1785,yearly,expired,2025-12-04,,,2025-12-04,2025-12-18
1318,1787,quarterly,canceled,2025-11-17,2025-12-23,not_using_enough,2025-11-03,2025-11-17
1319,1790,quarterly,expired,2025-03-14,,,2025-03-14,2025-03-28
1320,1791,monthly,expired,2025-11-23,,,2025-11-23,2025-12-07
1321,1793,yearly,expired,2025-08-02,,,2025-08-02,2025-08-16
1322,1794,monthly,expired,2025-03-16,,,2025-03-16,2025-03-30
1323,1795,yearly,expired,2025-10-07,,,2025-10-07,2025-10-21
1324,1796,monthly,active,2025-10-18,,,2025-10-04,2025-10-18
1325,1797,monthly,active,2025-12-02,,,2025-11-18,2025-12-02
1326,1798,monthly,active,2025-12-21,,,2025-12-07,2025-12-21
1327,1799,quarterly,active,2025-12-08,,,2025-11-24,2025-12-08
1328,1802,yearly,trial,2026-01-02,,,2026-01-02,2026-01-16
1329,1803,yearly,active,2025-12-21,,,2025-12-07,2025-12-21
1330,1804,monthly,expired,2025-08-08,,,2025-08-08,2025-08-22
1331,1805,monthly,active,2025-10-31,,,2025-10-17,2025-10-31
1332,1806,monthly,active,2025-04-29,,,2025-04-15,2025-04-29
1333,1807,quarterly,canceled,2025-10-12,2025-11-21,not_using_enough,2025-09-28,2025-10-12
1334,1808,quarterly,active,2025-08-20,,,2025-08-06,2025-08-20
1335,1810,monthly,active,2025-04-24,,,2025-04-10,2025-04-24
1336,1811,monthly,expired,2025-10-11,,,2025-10-11,2025-10-25
1337,1812,monthly,expired,2025-03-19,,,2025-03-19,2025-04-02
1338,1813,yearly,expired,2025-12-07,,,2025-12-07,2025-12-21
1339,1815,monthly,canceled,2025-04-07,2025-08-24,payment_issues,2025-03-24,2025-04-07
1340,1817,quarterly,expired,2025-04-12,,,2025-04-12,2025-04-26
1341,1818,quarterly,canceled,2025-04-18,2025-06-13,not_using_enough,2025-04-04,2025-04-18
1342,1819,monthly,active,2025-06-11,,,2025-05-28,2025-06-11
1343,1821,monthly,canceled,2025-08-07,2025-12-12,switched_product,2025-07-24,2025-08-07
1344,1823,monthly,trial,2025-12-21,,,2025-12-21,2026-01-04
1345,1824,monthly,canceled,2025-03-27,2025-12-08,not_using_enough,2025-03-13,2025-03-27
1346,1825,monthly,active,2025-11-30,,,2025-11-16,2025-11-30
1347,1826,monthly,expired,2025-10-21,,,2025-10-21,2025-11-04
1348,1828,monthly,expired,2025-04-11,,,2025-04-11,2025-04-25
1349,1830,monthly,active,2025-06-17,,,2025-06-03,2025-06-17
1350,1831,quarterly,canceled,2025-11-06,2025-12-28,too_expensive,2025-10-23,2025-11-06
1351,1832,monthly,canceled,2025-08-01,2025-09-15,payment_issues,2025-07-18,2025-08-01
1352,1833,monthly,active,2025-08-11,,,2025-07-28,2025-08-11
1353,1834,monthly,trial,2025-12-26,,,2025-12-26,2026-01-09
1354,1835,quarterly,canceled,2025-06-22,2025-11-03,missing_features,2025-06-08,2025-06-22
1355,1836,monthly,active,2025-07-13,,,2025-06-29,2025-07-13
1356,1839,monthly,expired,2025-12-12,,,2025-12-12,2025-12-26
1357,1840,quarterly,active,2025-11-17,,,2025-11-03,2025-11-17
1358,1842,quarterly,expired,2025-11-13,,,2025-11-13,2025-11-27
1359,1843,monthly,canceled,2025-07-06,2025-08-25,too_expensive,2025-06-22,2025-07-06
1360,1844,yearly,canceled,2025-06-17,2025-12-13,switched_product,2025-06-03,2025-06-17
1361,1845,yearly,active,2025-10-05,,,2025-09-21,2025-10-05
1362,1846,quarterly,expired,2025-03-17,,,2025-03-17,2025-03-31
1363,1847,monthly,trial,2025-12-28,,,2025-12-28,2026-01-11
1364,1848,monthly,active,2025-08-30,2025-11-12,missing_features,2025-08-16,2025-08-30
1365,1850,monthly,expired,2025-07-25,,,2025-07-25,2025-08-08
1366,1851,monthly,expired,2025-09-25,,,2025-09-25,2025-10-09
1367,1852,monthly,active,2025-12-08,,,2025-11-24,2025-12-08
1368,1853,monthly,active,2025-07-16,,,2025-07-02,2025-07-16
1369,1854,quarterly,trial,2025-12-19,,,2025-12-19,2026-01-02
1370,1855,monthly,active,2025-11-29,,,2025-11-15,2025-11-29
1371,1856,monthly,expired,2025-07-01,,,2025-07-01,2025-07-15
1372,1857,monthly,expired,2025-11-19,,,2025-11-19,2025-12-03
1373,1859,yearly,expired,2025-09-10,,,2025-09-10,2025-09-24
1374,1861,yearly,active,2025-04-12,,,2025-03-29,2025-04-12
1375,1863,monthly,expired,2025-11-15,,,2025-11-15,2025-11-29
1376,1865,yearly,canceled,2025-08-30,2025-12-21,other,2025-08-16,2025-08-30
1377,1869,monthly,trial,2025-12-28,,,2025-12-28,2026-01-11
1378,1870,monthly,expired,2025-04-27,,,2025-04-27,2025-05-11
1379,1871,monthly,expired,2025-07-13,,,2025-07-13,2025-07-27
1380,1874,monthly,canceled,2025-08-10,2025-10-17,not_using_enough,2025-07-27,2025-08-10
1381,1875,monthly,expired,2025-10-30,,,2025-10-30,2025-11-13
1382,1876,monthly,expired,2025-09-04,,,2025-09-04,2025-09-18
1383,1877,monthly,canceled,2025-05-18,2025-11-17,other,2025-05-04,2025-05-18
1384,1880,monthly,active,2025-09-10,,,2025-08-27,2025-09-10
1385,1881,monthly,trial,2025-12-24,,,2025-12-24,2026-01-07
1386,1883,monthly,expired,2025-08-11,,,2025-08-11,2025-08-25
1387,1885,monthly,expired,2025-11-08,,,2025-11-08,2025-11-22
1388,1887,quarterly,canceled,2025-10-30,2025-12-07,too_expensive,2025-10-16,2025-10-30
1389,1888,monthly,active,2025-11-19,,,2025-11-05,2025-11-19
1390,1889,monthly,active,2025-11-10,,,2025-10-27,2025-11-10
1391,1892,yearly,active,2025-10-13,,,2025-09-29,2025-10-13
1392,1894,yearly,trial,2025-12-19,,,2025-12-19,2026-01-02
1393,1895,yearly,active,2025-11-28,,,2025-11-14,2025-11-28
1394,1896,monthly,trial,2025-12-28,,,2025-12-28,2026-01-11
1395,1898,yearly,active,2025-05-27,,,2025-05-13,2025-05-27
1396,1899,quarterly,expired,2025-07-24,,,2025-07-24,2025-08-07
1397,1900,monthly,expired,2025-09-03,,,2025-09-03,2025-09-17
1398,1901,monthly,expired,2025-05-01,,,2025-05-01,2025-05-15
1399,1902,yearly,active,2025-07-02,,,2025-06-18,2025-07-02
1400,1903,quarterly,active,2025-08-09,,,2025-07-26,2025-08-09
1401,1904,monthly,trial,2025-12-21,,,2025-12-21,2026-01-04
1402,1905,monthly,expired,2025-11-28,,,2025-11-28,2025-12-12
1403,1908,monthly,expired,2025-08-08,,,2025-08-08,2025-08-22
1404,1911,quarterly,expired,2025-10-22,,,2025-10-22,2025-11-05
1405,1912,monthly,trial,2025-12-20,,,2025-12-20,2026-01-03
1406,1914,monthly,trial,2026-01-04,,,2026-01-04,2026-01-18
1407,1915,yearly,expired,2025-11-22,,,2025-11-22,2025-12-06
1408,1918,monthly,expired,2025-06-28,,,2025-06-28,2025-07-12
1409,1919,quarterly,canceled,2025-11-20,2025-12-31,other,2025-11-06,2025-11-20
1410,1920,quarterly,active,2025-04-29,,,2025-04-15,2025-04-29
1411,1923,quarterly,trial,2025-12-21,,,2025-12-21,2026-01-04
1412,1924,monthly,expired,2025-08-20,,,2025-08-20,2025-09-03
1413,1925,quarterly,expired,2025-07-04,,,2025-07-04,2025-07-18
1414,1926,yearly,expired,2025-12-05,,,2025-12-05,2025-12-19
1415,1927,yearly,expired,2025-09-21,,,2025-09-21,2025-10-05
1416,1928,yearly,trial,2026-01-03,,,2026-01-03,2026-01-17
1417,1929,monthly,expired,2025-10-01,,,2025-10-01,2025-10-15
1418,1930,yearly,active,2025-07-23,2025-09-23,missing_features,2025-07-09,2025-07-23
1419,1931,yearly,active,2025-09-22,,,2025-09-08,2025-09-22
1420,1934,monthly,active,2025-05-30,,,2025-05-16,2025-05-30
1421,1935,monthly,canceled,2025-09-09,2025-12-31,payment_issues,2025-08-26,2025-09-09
1422,1936,monthly,canceled,2025-03-29,2025-12-21,too_expensive,2025-03-15,2025-03-29
1423,1937,yearly,active,2025-02-28,,,2025-02-14,2025-02-28
1424,1938,monthly,active,2025-06-23,,,2025-06-09,2025-06-23
1425,1939,monthly,active,2025-08-31,,,2025-08-17,2025-08-31
1426,1940,monthly,trial,2025-12-25,,,2025-12-25,2026-01-08
1427,1941,quarterly,active,2025-12-20,,,2025-12-06,2025-12-20
1428,1942,monthly,active,2025-03-07,,,2025-02-21,2025-03-07
1429,1943,yearly,canceled,2025-05-05,2025-10-10,not_using_enough,2025-04-21,2025-05-05
1430,1944,monthly,expired,2025-08-31,,,2025-08-31,2025-09-14
1431,1945,monthly,active,2025-10-06,,,2025-09-22,2025-10-06
1432,1946,monthly,expired,2025-10-25,,,2025-10-25,2025-11-08
1433,1947,quarterly,active,2025-04-04,,,2025-03-21,2025-04-04
1434,1948,quarterly,expired,2025-12-05,,,2025-12-05,2025-12-19
1435,1949,monthly,canceled,2025-10-14,2025-12-11,payment_issues,2025-09-30,2025-10-14
1436,1950,quarterly,canceled,2025-11-08,2025-12-21,not_using_enough,2025-10-25,2025-11-08
1437,1951,monthly,active,2025-12-10,,,2025-11-26,2025-12-10
1438,1953,monthly,expired,2025-11-17,,,2025-11-17,2025-12-01
1439,1956,monthly,expired,2025-06-04,,,2025-06-04,2025-06-18
1440,1957,monthly,active,2025-09-07,,,2025-08-24,2025-09-07
1441,1958,monthly,expired,2025-04-02,,,2025-04-02,2025-04-16
1442,1963,monthly,expired,2025-12-15,,,2025-12-15,2025-12-29
1443,1964,monthly,active,2025-10-15,,,2025-10-01,2025-10-15
1444,1965,monthly,expired,2025-03-17,,,2025-03-17,2025-03-31
1445,1966,monthly,active,2025-07-15,,,2025-07-01,2025-07-15
1446,1967,quarterly,expired,2025-08-18,,,2025-08-18,2025-09-01
1447,1968,yearly,active,2025-11-29,,,2025-11-15,2025-11-29
1448,1969,monthly,active,2025-06-30,,,2025-06-16,2025-06-30
1449,1970,monthly,trial,2025-12-29,,,2025-12-29,2026-01-12
1450,1971,monthly,active,2025-11-18,,,2025-11-04,2025-11-18
1451,1972,monthly,canceled,2025-10-31,2025-12-30,missing_features,2025-10-17,2025-10-31
1452,1975,quarterly,canceled,2025-08-05,2025-10-22,other,2025-07-22,2025-08-05
1453,1976,monthly,active,2025-11-20,,,2025-11-06,2025-11-20
1454,1977,monthly,trial,2025-12-23,,,2025-12-23,2026-01-06
1455,1978,monthly,active,2025-05-16,,,2025-05-02,2025-05-16
1456,1980,monthly,expired,2025-11-29,,,2025-11-29,2025-12-13
1457,1981,quarterly,trial,2025-12-21,,,2025-12-21,2026-01-04
1458,1982,monthly,trial,2025-12-31,,,2025-12-31,2026-01-14
1459,1983,monthly,canceled,2025-10-01,2025-11-07,switched_product,2025-09-17,2025-10-01
1460,1984,monthly,active,2025-11-25,,,2025-11-11,2025-11-25
1461,1986,monthly,expired,2025-09-22,,,2025-09-22,2025-10-06
1462,1987,quarterly,expired,2025-06-24,,,2025-06-24,2025-07-08
1463,1988,quarterly,active,2025-02-11,,,2025-01-28,2025-02-11
1464,1989,monthly,canceled,2025-11-24,2025-12-30,too_expensive,2025-11-10,2025-11-24
1465,1990,monthly,active,2025-05-12,,,2025-04-28,2025-05-12
1466,1992,quarterly,expired,2025-07-22,,,2025-07-22,2025-08-05
1467,1993,yearly,active,2025-06-26,,,2025-06-12,2025-06-26
1468,1994,quarterly,trial,2025-12-18,,,2025-12-18,2026-01-01
1469,1996,monthly,expired,2025-06-14,,,2025-06-14,2025-06-28
1470,1997,quarterly,active,2025-12-20,,,2025-12-06,2025-12-20
1471,1998,quarterly,active,2025-05-19,,,2025-05-05,2025-05-19
1472,1999,monthly,active,2025-09-06,,,2025-08-23,2025-09-06
1473,2000,monthly,active,2025-12-15,,,2025-12-01,2025-12-15
1474,2001,yearly,expired,2025-10-27,,,2025-10-27,2025-11-10
1475,2002,monthly,canceled,2025-08-11,2025-10-21,other,2025-07-28,2025-08-11
1476,2003,quarterly,active,2025-05-03,,,2025-04-19,2025-05-03
1477,2004,monthly,expired,2025-12-03,,,2025-12-03,2025-12-17
1478,2005,monthly,active,2025-12-18,,,2025-12-04,2025-12-18
1479,2006,monthly,expired,2025-06-11,,,2025-06-11,2025-06-25
1480,2007,monthly,expired,2025-10-22,,,2025-10-22,2025-11-05
1481,2008,monthly,canceled,2025-05-17,2025-09-20,payment_issues,2025-05-03,2025-05-17
1482,2009,monthly,active,2025-11-12,,,2025-10-29,2025-11-12
1483,2010,monthly,active,2025-10-29,,,2025-10-15,2025-10-29
1484,2011,quarterly,expired,2025-03-08,,,2025-03-08,2025-03-22
1485,2012,quarterly,expired,2025-04-30,,,2025-04-30,2025-05-14
1486,2013,yearly,expired,2025-09-14,,,2025-09-14,2025-09-28
1487,2014,monthly,canceled,2025-08-06,2025-10-15,missing_features,2025-07-23,2025-08-06
1488,2015,monthly,expired,2025-09-07,,,2025-09-07,2025-09-21
1489,2018,monthly,active,2025-06-24,,,2025-06-10,2025-06-24
1490,2019,quarterly,expired,2025-08-09,,,2025-08-09,2025-08-23
1491,2020,quarterly,canceled,2025-08-12,2025-11-04,too_expensive,2025-07-29,2025-08-12
1492,2021,monthly,expired,2025-09-27,,,2025-09-27,2025-10-11
1493,2023,monthly,expired,2025-08-05,,,2025-08-05,2025-08-19
1494,2024,monthly,expired,2025-09-02,,,2025-09-02,2025-09-16
1495,2027,monthly,canceled,2025-11-13,2025-12-28,switched_product,2025-10-30,2025-11-13
1496,2029,monthly,canceled,2025-08-24,2025-10-01,missing_features,2025-08-10,2025-08-24
1497,2031,quarterly,active,2025-10-31,,,2025-10-17,2025-10-31
1498,2032,monthly,active,2025-07-21,,,2025-07-07,2025-07-21
1499,2033,yearly,expired,2025-07-26,,,2025-07-26,2025-08-09
1500,2034,yearly,expired,2025-10-10,,,2025-10-10,2025-10-24
1501,2035,monthly,expired,2025-12-07,,,2025-12-07,2025-12-21
1502,2036,quarterly,active,2025-09-30,,,2025-09-16,2025-09-30
1503,2037,quarterly,canceled,2025-11-14,2025-12-24,too_expensive,2025-10-31,2025-11-14
1504,2039,monthly,canceled,2025-06-16,2025-10-16,not_using_enough,2025-06-02,2025-06-16
1505,2040,yearly,active,2025-10-22,,,2025-10-08,2025-10-22
1506,2044,yearly,expired,2025-09-27,,,2025-09-27,2025-10-11
1507,2045,monthly,expired,2025-10-25,,,2025-10-25,2025-11-08
1508,2046,monthly,active,2025-12-23,,,2025-12-09,2025-12-23
1509,2047,monthly,expired,2025-05-14,,,2025-05-14,2025-05-28
1510,2048,monthly,active,2025-10-08,,,2025-09-24,2025-10-08
1511,2049,monthly,expired,2025-10-03,,,2025-10-03,2025-10-17
1512,2050,monthly,trial,2025-12-23,,,2025-12-23,2026-01-06
1513,2051,quarterly,trial,2025-12-27,,,2025-12-27,2026-01-10
1514,2052,monthly,expired,2025-02-17,,,2025-02-17,2025-03-03
1515,2054,monthly,active,2025-07-08,,,2025-06-24,2025-07-08
1516,2055,quarterly,expired,2025-10-18,,,2025-10-18,2025-11-01
1517,2056,yearly,trial,2025-12-28,,,2025-12-28,2026-01-11
1518,2057,monthly,active,2025-11-25,,,2025-11-11,2025-11-25
1519,2058,monthly,active,2025-05-16,,,2025-05-02,2025-05-16
1520,2059,quarterly,expired,2025-08-09,,,2025-08-09,2025-08-23
1521,2060,monthly,active,2025-07-15,,,2025-07-01,2025-07-15
1522,2061,monthly,active,2025-06-11,,,2025-05-28,2025-06-11
1523,2062,yearly,expired,2025-09-04,,,2025-09-04,2025-09-18
1524,2063,yearly,active,2025-08-26,,,2025-08-12,2025-08-26
1525,2066,yearly,expired,2025-03-18,,,2025-03-18,2025-04-01
1526,2068,monthly,active,2025-12-26,,,2025-12-12,2025-12-26
1527,2070,quarterly,expired,2025-10-22,,,2025-10-22,2025-11-05
1528,2071,yearly,canceled,2025-03-11,2025-10-19,too_expensive,2025-02-25,2025-03-11
1529,2073,monthly,trial,2025-12-24,,,2025-12-24,2026-01-07
1530,2074,monthly,active,2025-11-19,,,2025-11-05,2025-11-19
1531,2075,monthly,expired,2025-05-20,,,2025-05-20,2025-06-03
1532,2076,monthly,active,2025-11-16,,,2025-11-02,2025-11-16
1533,2077,quarterly,expired,2025-03-13,,,2025-03-13,2025-03-27
1534,2078,monthly,trial,2026-01-01,,,2026-01-01,2026-01-15
1535,2081,monthly,expired,2025-07-14,,,2025-07-14,2025-07-28
1536,2082,yearly,active,2025-07-14,,,2025-06-30,2025-07-14
1537,2083,monthly,expired,2025-10-23,,,2025-10-23,2025-11-06
1538,2084,monthly,expired,2025-06-12,,,2025-06-12,2025-06-26
1539,2085,monthly,active,2025-10-12,,,2025-09-28,2025-10-12
1540,2086,monthly,canceled,2025-04-18,2025-07-11,not_using_enough,2025-04-04,2025-04-18
1541,2087,quarterly,expired,2025-06-27,,,2025-06-27,2025-07-11
1542,2088,monthly,expired,2025-09-28,,,2025-09-28,2025-10-12
1543,2089,monthly,active,2025-12-08,,,2025-11-24,2025-12-08
1544,2090,yearly,active,2025-09-22,,,2025-09-08,2025-09-22
1545,2091,monthly,active,2025-10-13,,,2025-09-29,2025-10-13
1546,2092,yearly,active,2025-12-09,,,2025-11-25,2025-12-09
1547,2093,monthly,active,2025-12-04,,,2025-11-20,2025-12-04
1548,2094,monthly,canceled,2025-04-24,2025-08-11,not_using_enough,2025-04-10,2025-04-24
1549,2095,monthly,expired,2025-05-04,,,2025-05-04,2025-05-18
1550,2096,monthly,expired,2025-05-12,,,2025-05-12,2025-05-26
1551,2098,monthly,active,2025-10-11,,,2025-09-27,2025-10-11
1552,2099,monthly,active,2025-06-05,2025-11-10,too_expensive,2025-05-22,2025-06-05
1553,2100,monthly,expired,2025-10-22,,,2025-10-22,2025-11-05
1554,2101,monthly,trial,2026-01-03,,,2026-01-03,2026-01-17
1555,2102,monthly,trial,2026-01-05,,,2026-01-05,2026-01-19
1556,2103,monthly,expired,2025-11-29,,,2025-11-29,2025-12-13
1557,2104,monthly,canceled,2025-05-24,2025-08-01,too_expensive,2025-05-10,2025-05-24
1558,2106,quarterly,expired,2025-11-07,,,2025-11-07,2025-11-21
1559,2107,yearly,active,2025-05-20,,,2025-05-06,2025-05-20
1560,2108,monthly,expired,2025-08-04,,,2025-08-04,2025-08-18
1561,2109,monthly,expired,2025-08-15,,,2025-08-15,2025-08-29
1562,2110,monthly,expired,2025-09-19,,,2025-09-19,2025-10-03
1563,2111,quarterly,active,2025-10-12,,,2025-09-28,2025-10-12
1564,2113,monthly,active,2025-06-07,,,2025-05-24,2025-06-07
1565,2115,monthly,expired,2025-04-19,,,2025-04-19,2025-05-03
1566,2116,quarterly,expired,2025-11-06,,,2025-11-06,2025-11-20
1567,2117,monthly,canceled,2025-08-31,2025-12-07,not_using_enough,2025-08-17,2025-08-31
1568,2118,monthly,expired,2025-10-22,,,2025-10-22,2025-11-05
1569,2119,monthly,active,2025-05-26,,,2025-05-12,2025-05-26
1570,2122,monthly,expired,2025-04-23,,,2025-04-23,2025-05-07
1571,2123,monthly,active,2025-12-12,,,2025-11-28,2025-12-12
1572,2124,monthly,canceled,2025-10-10,2025-12-02,not_using_enough,2025-09-26,2025-10-10
1573,2127,monthly,trial,2025-12-22,,,2025-12-22,2026-01-05
1574,2130,monthly,canceled,2025-11-20,2025-12-25,too_expensive,2025-11-06,2025-11-20
1575,2132,quarterly,canceled,2025-06-22,2025-08-01,too_expensive,2025-06-08,2025-06-22
1576,2133,monthly,expired,2025-11-28,,,2025-11-28,2025-12-12
1577,2134,yearly,expired,2025-01-16,,,2025-01-16,2025-01-30
1578,2135,monthly,active,2025-05-27,2025-11-21,missing_features,2025-05-13,2025-05-27
1579,2136,quarterly,expired,2025-11-04,,,2025-11-04,2025-11-18
1580,2137,monthly,expired,2025-10-21,,,2025-10-21,2025-11-04
1581,2139,quarterly,expired,2025-11-07,,,2025-11-07,2025-11-21
1582,2140,yearly,active,2025-10-13,,,2025-09-29,2025-10-13
1583,2141,quarterly,active,2025-02-28,,,2025-02-14,2025-02-28
1584,2142,monthly,active,2025-12-24,,,2025-12-10,2025-12-24
1585,2143,monthly,expired,2025-11-27,,,2025-11-27,2025-12-11
1586,2144,monthly,active,2025-11-16,,,2025-11-02,2025-11-16
1587,2145,monthly,trial,2026-01-05,,,2026-01-05,2026-01-19
1588,2146,monthly,trial,2025-12-31,,,2025-12-31,2026-01-14
1589,2148,monthly,expired,2025-12-03,,,2025-12-03,2025-12-17
1590,2150,quarterly,expired,2025-09-02,,,2025-09-02,2025-09-16
1591,2151,quarterly,active,2025-12-23,,,2025-12-09,2025-12-23
1592,2152,yearly,active,2025-10-27,,,2025-10-13,2025-10-27
